,di,is_bin_or_fit,ntrials,xs,ys,dotmode,coh,subj
120,24.0,fit,,4466.666666666667,0.8795534301495221,3d,0.25,ALL
121,24.0,fit,,4483.333333333333,0.8795534301495221,3d,0.25,ALL
122,24.0,fit,,4516.666666666667,0.8795534301495223,3d,0.25,ALL
123,24.0,fit,,4733.333333333333,0.8795534301495225,3d,0.25,ALL
124,24.0,fit,,4750.0,0.8795534301495225,3d,0.25,ALL
125,24.0,fit,,4783.333333333333,0.8795534301495225,3d,0.25,ALL
126,24.0,fit,,4800.0,0.8795534301495225,3d,0.25,ALL
127,25.0,fit,,5016.666666666667,0.8795534301495225,3d,0.25,ALL
128,25.0,fit,,5033.333333333333,0.8795534301495225,3d,0.25,ALL
129,25.0,fit,,5066.666666666666,0.8795534301495225,3d,0.25,ALL
130,25.0,fit,,5083.333333333333,0.8795534301495225,3d,0.25,ALL
131,25.0,fit,,5300.0,0.8795534301495225,3d,0.25,ALL
132,25.0,fit,,5316.666666666666,0.8795534301495225,3d,0.25,ALL
133,25.0,fit,,5350.0,0.8795534301495225,3d,0.25,ALL
134,25.0,fit,,5366.666666666666,0.8795534301495225,3d,0.25,ALL
135,25.0,fit,,5583.333333333333,0.8795534301495225,3d,0.25,ALL
136,25.0,fit,,5616.666666666666,0.8795534301495225,3d,0.25,ALL
137,25.0,fit,,5633.333333333334,0.8795534301495225,3d,0.25,ALL
138,25.0,fit,,5650.0,0.8795534301495225,3d,0.25,ALL
139,25.0,fit,,5866.666666666666,0.8795534301495225,3d,0.25,ALL
140,25.0,fit,,5900.0,0.8795534301495225,3d,0.25,ALL
141,25.0,fit,,5916.666666666667,0.8795534301495225,3d,0.25,ALL
142,25.0,fit,,5950.0,0.8795534301495225,3d,0.25,ALL
0,1.0,bin,964.0,40.00000000000001,0.46887966804979253,3d,0.06,ALL
1,2.0,bin,1132.0,50.12785914528975,0.5256183745583038,3d,0.06,ALL
2,4.0,bin,975.0,66.69461096226564,0.5056410256410256,3d,0.06,ALL
3,5.0,bin,738.0,83.33353591698499,0.5704607046070461,3d,0.06,ALL
4,6.0,bin,874.0,100.1958384875157,0.5137299771167048,3d,0.06,ALL
5,7.0,bin,1204.0,116.68188870368775,0.5805647840531561,3d,0.06,ALL
6,8.0,bin,874.0,150.01312461458272,0.61441647597254,3d,0.06,ALL
7,9.0,bin,732.0,183.81283095738388,0.610655737704918,3d,0.06,ALL
8,10.0,bin,1129.0,216.767903861656,0.5987599645704162,3d,0.06,ALL
9,11.0,bin,907.0,267.41035372880316,0.6405733186328556,3d,0.06,ALL
10,12.0,bin,1261.0,333.91334991057346,0.5923869944488501,3d,0.06,ALL
11,13.0,bin,810.0,418.22620295452714,0.6234567901234568,3d,0.06,ALL
12,14.0,bin,881.0,500.4942833271253,0.5811577752553916,3d,0.06,ALL
13,15.0,bin,1187.0,618.2486462735641,0.6731255265374895,3d,0.06,ALL
14,16.0,bin,967.0,767.1924810001431,0.6111685625646329,3d,0.06,ALL
15,17.0,bin,1092.0,935.676204214544,0.5833333333333334,3d,0.06,ALL
16,18.0,bin,313.0,1151.67483057786,0.7124600638977636,3d,0.06,ALL
17,19.0,bin,146.0,1400.6780013184991,0.5753424657534246,3d,0.06,ALL
18,20.0,bin,109.0,1754.8117154811716,0.6788990825688074,3d,0.06,ALL
19,21.0,bin,64.0,2136.4016736401672,0.4375,3d,0.06,ALL
20,22.0,bin,150.0,2637.2384937238494,0.6466666666666666,3d,0.06,ALL
21,23.0,bin,159.0,3233.47280334728,0.660377358490566,3d,0.06,ALL
22,24.0,bin,184.0,3972.803347280335,0.6413043478260869,3d,0.06,ALL
23,25.0,bin,231.0,4879.07949790795,0.6060606060606061,3d,0.06,ALL
0,1.0,fit,,33.333333333333336,0.5040377672253176,3d,0.06,ALL
1,2.0,fit,,50.0,0.5223899974780299,3d,0.06,ALL
2,4.0,fit,,66.66666666666667,0.5380180214154976,3d,0.06,ALL
3,5.0,fit,,83.33333333333333,0.551326220409675,3d,0.06,ALL
4,6.0,fit,,100.0,0.5626589494339771,3d,0.06,ALL
5,7.0,fit,,116.66666666666667,0.5723094473859877,3d,0.06,ALL
6,7.0,fit,,133.33333333333334,0.5805274247612557,3d,0.06,ALL
7,8.0,fit,,150.0,0.5875255250122744,3d,0.06,ALL
8,8.0,fit,,166.66666666666666,0.593484826782889,3d,0.06,ALL
9,9.0,fit,,183.33333333333331,0.5985595293906548,3d,0.06,ALL
10,9.0,fit,,200.0,0.6028809427958715,3d,0.06,ALL
11,10.0,fit,,216.66666666666669,0.6065608852993413,3d,0.06,ALL
12,10.0,fit,,233.33333333333334,0.6096945768856392,3d,0.06,ALL
13,10.0,fit,,250.0,0.6123631030783111,3d,0.06,ALL
14,11.0,fit,,266.6666666666667,0.6146355130602352,3d,0.06,ALL
15,11.0,fit,,283.3333333333333,0.6165706063488562,3d,0.06,ALL
16,11.0,fit,,300.0,0.6182184542572232,3d,0.06,ALL
17,11.0,fit,,316.66666666666663,0.6196216955092481,3d,0.06,ALL
18,12.0,fit,,333.3333333333333,0.620816639533746,3d,0.06,ALL
19,12.0,fit,,350.0,0.6218342059854325,3d,0.06,ALL
20,12.0,fit,,366.66666666666663,0.6227007248033604,3d,0.06,ALL
21,12.0,fit,,383.33333333333337,0.6234386175086265,3d,0.06,ALL
22,12.0,fit,,400.0,0.6240669773702013,3d,0.06,ALL
23,13.0,fit,,416.6666666666667,0.6246020634509017,3d,0.06,ALL
24,13.0,fit,,433.33333333333337,0.625057721317147,3d,0.06,ALL
25,13.0,fit,,450.0,0.6254457412985289,3d,0.06,ALL
26,13.0,fit,,466.6666666666667,0.6257761635673078,3d,0.06,ALL
27,13.0,fit,,483.3333333333333,0.626057537931886,3d,0.06,ALL
28,14.0,fit,,500.0,0.6262971450665211,3d,0.06,ALL
29,14.0,fit,,516.6666666666667,0.6265011849016857,3d,0.06,ALL
30,14.0,fit,,533.3333333333334,0.6266749370497483,3d,0.06,ALL
31,14.0,fit,,550.0,0.6268228974170562,3d,0.06,ALL
32,14.0,fit,,566.6666666666666,0.6269488945373104,3d,0.06,ALL
33,14.0,fit,,583.3333333333334,0.6270561886364073,3d,0.06,ALL
34,14.0,fit,,600.0,0.6271475559920882,3d,0.06,ALL
35,15.0,fit,,616.6666666666667,0.627225360771236,3d,0.06,ALL
36,15.0,fit,,633.3333333333333,0.62729161620364,3d,0.06,ALL
37,15.0,fit,,650.0,0.6273480366751217,3d,0.06,ALL
38,15.0,fit,,666.6666666666666,0.6273960820879536,3d,0.06,ALL
39,15.0,fit,,683.3333333333334,0.6274369956364153,3d,0.06,ALL
40,15.0,fit,,700.0,0.627471835974942,3d,0.06,ALL
41,15.0,fit,,716.6666666666666,0.6275015046112323,3d,0.06,ALL
42,15.0,fit,,733.3333333333333,0.6275267692331205,3d,0.06,ALL
43,15.0,fit,,750.0,0.6275482835728057,3d,0.06,ALL
44,16.0,fit,,783.3333333333334,0.627582205538735,3d,0.06,ALL
45,16.0,fit,,800.0,0.6275954909094192,3d,0.06,ALL
46,16.0,fit,,816.6666666666666,0.6276068041987695,3d,0.06,ALL
47,16.0,fit,,850.0,0.6276246420232856,3d,0.06,ALL
48,16.0,fit,,866.6666666666667,0.6276316281192976,3d,0.06,ALL
49,16.0,fit,,883.3333333333333,0.6276375771987392,3d,0.06,ALL
50,16.0,fit,,900.0,0.6276426431964213,3d,0.06,ALL
51,16.0,fit,,916.6666666666666,0.6276469571970605,3d,0.06,ALL
52,17.0,fit,,933.3333333333334,0.6276506308271496,3d,0.06,ALL
53,17.0,fit,,950.0,0.6276537591433367,3d,0.06,ALL
54,17.0,fit,,966.6666666666666,0.6276564230920546,3d,0.06,ALL
55,17.0,fit,,983.3333333333333,0.6276586916040426,3d,0.06,ALL
56,17.0,fit,,1000.0,0.6276606233779558,3d,0.06,ALL
57,17.0,fit,,1016.6666666666666,0.627662268399217,3d,0.06,ALL
58,17.0,fit,,1033.3333333333335,0.6276636692334095,3d,0.06,ALL
59,17.0,fit,,1050.0,0.6276648621276787,3d,0.06,ALL
60,17.0,fit,,1066.6666666666667,0.6276658779486408,3d,0.06,ALL
61,17.0,fit,,1083.3333333333333,0.6276667429810697,3d,0.06,ALL
62,17.0,fit,,1100.0,0.6276674796080257,3d,0.06,ALL
63,17.0,fit,,1116.6666666666667,0.627668106890026,3d,0.06,ALL
64,17.0,fit,,1133.3333333333333,0.627668641058243,3d,0.06,ALL
65,18.0,fit,,1150.0,0.6276690959344935,3d,0.06,ALL
66,18.0,fit,,1166.6666666666667,0.6276694832888822,3d,0.06,ALL
67,18.0,fit,,1200.0,0.627670094036066,3d,0.06,ALL
68,18.0,fit,,1216.6666666666665,0.6276703332321889,3d,0.06,ALL
69,18.0,fit,,1233.3333333333335,0.6276705369220229,3d,0.06,ALL
70,18.0,fit,,1250.0,0.627670710376124,3d,0.06,ALL
71,18.0,fit,,1266.6666666666665,0.6276708580826865,3d,0.06,ALL
72,18.0,fit,,1283.3333333333335,0.6276709838636767,3d,0.06,ALL
73,18.0,fit,,1333.3333333333333,0.6276712598556724,3d,0.06,ALL
74,18.0,fit,,1366.6666666666667,0.6276713823211434,3d,0.06,ALL
75,19.0,fit,,1416.6666666666667,0.6276715059080832,3d,0.06,ALL
76,19.0,fit,,1433.3333333333333,0.6276715355258272,3d,0.06,ALL
77,19.0,fit,,1450.0,0.6276715607471113,3d,0.06,ALL
78,19.0,fit,,1483.3333333333335,0.6276716005138692,3d,0.06,ALL
79,19.0,fit,,1500.0,0.6276716160883238,3d,0.06,ALL
80,19.0,fit,,1533.3333333333335,0.6276716406447884,3d,0.06,ALL
81,19.0,fit,,1550.0,0.6276716502622066,3d,0.06,ALL
82,20.0,fit,,1766.6666666666665,0.6276716986031272,3d,0.06,ALL
83,20.0,fit,,1800.0,0.6276717004807543,3d,0.06,ALL
84,20.0,fit,,1816.6666666666667,0.6276717012161177,3d,0.06,ALL
85,20.0,fit,,1850.0,0.6276717023755756,3d,0.06,ALL
86,20.0,fit,,2050.0,0.6276717049898808,3d,0.06,ALL
87,20.0,fit,,2083.3333333333335,0.6276717051121362,3d,0.06,ALL
88,20.0,fit,,2100.0,0.6276717051600169,3d,0.06,ALL
89,21.0,fit,,2133.3333333333335,0.6276717052355112,3d,0.06,ALL
90,21.0,fit,,2350.0,0.6276717054100321,3d,0.06,ALL
91,21.0,fit,,2366.6666666666665,0.6276717054136931,3d,0.06,ALL
92,21.0,fit,,2383.3333333333335,0.6276717054168107,3d,0.06,ALL
93,21.0,fit,,2416.6666666666665,0.6276717054217263,3d,0.06,ALL
94,22.0,fit,,2633.3333333333335,0.6276717054330897,3d,0.06,ALL
95,22.0,fit,,2650.0,0.6276717054333281,3d,0.06,ALL
96,22.0,fit,,2683.333333333333,0.6276717054337039,3d,0.06,ALL
97,22.0,fit,,2700.0,0.6276717054338511,3d,0.06,ALL
98,22.0,fit,,2916.6666666666665,0.6276717054345909,3d,0.06,ALL
99,22.0,fit,,2933.333333333333,0.6276717054346065,3d,0.06,ALL
100,22.0,fit,,2966.666666666667,0.6276717054346309,3d,0.06,ALL
101,22.0,fit,,2983.3333333333335,0.6276717054346406,3d,0.06,ALL
102,22.0,fit,,3200.0,0.6276717054346888,3d,0.06,ALL
103,23.0,fit,,3233.3333333333335,0.6276717054346906,3d,0.06,ALL
104,23.0,fit,,3250.0,0.6276717054346913,3d,0.06,ALL
105,23.0,fit,,3266.6666666666665,0.627671705434692,3d,0.06,ALL
106,23.0,fit,,3483.3333333333335,0.6276717054346951,3d,0.06,ALL
107,23.0,fit,,3516.6666666666665,0.6276717054346952,3d,0.06,ALL
108,23.0,fit,,3533.333333333333,0.6276717054346953,3d,0.06,ALL
109,23.0,fit,,3566.666666666667,0.6276717054346953,3d,0.06,ALL
110,23.0,fit,,3766.6666666666665,0.6276717054346955,3d,0.06,ALL
111,23.0,fit,,3800.0,0.6276717054346955,3d,0.06,ALL
112,23.0,fit,,3816.666666666667,0.6276717054346955,3d,0.06,ALL
113,23.0,fit,,3850.0,0.6276717054346955,3d,0.06,ALL
114,24.0,fit,,4066.6666666666665,0.6276717054346955,3d,0.06,ALL
115,24.0,fit,,4083.333333333333,0.6276717054346955,3d,0.06,ALL
116,24.0,fit,,4100.0,0.6276717054346955,3d,0.06,ALL
117,24.0,fit,,4133.333333333334,0.6276717054346955,3d,0.06,ALL
118,24.0,fit,,4350.0,0.6276717054346955,3d,0.06,ALL
119,24.0,fit,,4366.666666666666,0.6276717054346955,3d,0.06,ALL
120,24.0,fit,,4400.0,0.6276717054346955,3d,0.06,ALL
121,24.0,fit,,4416.666666666667,0.6276717054346955,3d,0.06,ALL
122,24.0,fit,,4633.333333333334,0.6276717054346955,3d,0.06,ALL
123,24.0,fit,,4650.0,0.6276717054346955,3d,0.06,ALL
124,24.0,fit,,4683.333333333334,0.6276717054346955,3d,0.06,ALL
125,24.0,fit,,4700.0,0.6276717054346955,3d,0.06,ALL
126,25.0,fit,,4916.666666666667,0.6276717054346955,3d,0.06,ALL
127,25.0,fit,,4950.0,0.6276717054346955,3d,0.06,ALL
128,25.0,fit,,4966.666666666667,0.6276717054346955,3d,0.06,ALL
129,25.0,fit,,4983.333333333333,0.6276717054346955,3d,0.06,ALL
130,25.0,fit,,5200.0,0.6276717054346955,3d,0.06,ALL
131,25.0,fit,,5233.333333333333,0.6276717054346955,3d,0.06,ALL
132,25.0,fit,,5250.0,0.6276717054346955,3d,0.06,ALL
133,25.0,fit,,5283.333333333333,0.6276717054346955,3d,0.06,ALL
134,25.0,fit,,5483.333333333333,0.6276717054346955,3d,0.06,ALL
135,25.0,fit,,5516.666666666667,0.6276717054346955,3d,0.06,ALL
136,25.0,fit,,5533.333333333333,0.6276717054346955,3d,0.06,ALL
137,25.0,fit,,5566.666666666666,0.6276717054346955,3d,0.06,ALL
138,25.0,fit,,5783.333333333333,0.6276717054346955,3d,0.06,ALL
139,25.0,fit,,5800.0,0.6276717054346955,3d,0.06,ALL
140,25.0,fit,,5816.666666666666,0.6276717054346955,3d,0.06,ALL
141,25.0,fit,,5850.0,0.6276717054346955,3d,0.06,ALL
